Код клиента	Возраст	Пол	Сколько лет клиент	Количество позиций товаров	Доход с клиента, тыс. ед.	Общее число покупок	Обращений в службу поддержки	Задержки платежей	Дисконтная карта	Дата отклика	Отклик
38283	27	мужской	3	1	45,4	1	3	1	0		0
38285	54	женский	2	4	45,37	3	0	1	0		0
38294	41	женский	3	1	45,44	1	2	1	0		0
38306	31	женский	1	1	45,38	1	4	1	0		0
38320	47	женский	3	3	45,52	2	1	1	0	21.07.2006	1
38343	43	мужской	2	3	45,51	3	1	1	0		0
38356	35	женский	3	1	45,55	1	1	1	0		0
38379	38	женский	0	1	45,51	1	3	1	0		0
38388	25	мужской	2	1	45,52	1	1	1	0		0
38399	40	мужской	0	3	45,53	1	3	1	0		0
38401	57	женский	3	1	45,53	1	3	1	0		0
38403	23	женский	1	1	45,47	1	1	1	0		0
38404	35	мужской	1	1	45,47	1	1	1	0		0
38413	35	мужской	2	1	45,47	1	3	1	0		0
38422	50	мужской	2	1	45,53	1	1	1	0		0
38451	29	мужской	4	1	45,52	1	4	1	0		0
38454	31	женский	3	5	45,54	3	4	1	0		0
38461	47	женский	0	1	45,54	1	0	1	0		0
38477	12	мужской	0	1	45,52	1	3	1	0		0
38484	54	мужской	0	1	45,49	1	4	1	0		0
38491	32	мужской	3	1	45,48	1	0	1	0		0
38494	44	мужской	3	4	45,48	1	3	1	0		0
38504	29	женский	2	1	45,49	1	3	1	0		0
38505	40	женский	4	1	45,49	1	3	1	0		0
38521	40	женский	4	4	45,47	1	0	1	0		0
38523	40	женский	1	1	45,49	1	2	1	0		0
38527	32	мужской	2	1	45,49	1	2	1	0		0
38530	29	мужской	2	4	45,53	1	1	1	0		0
38541	50	мужской	4	1	45,52	1	2	1	0		0
38546	43	мужской	2	1	45,46	1	0	1	0		0
38555	48	мужской	2	3	45,51	2	0	1	0		0
38557	32	женский	2	5	45,51	2	0	1	0		0
38562	59	мужской	3	2	45,51	2	4	1	0		0
38569	55	мужской	0	1	45,55	1	4	1	1		0
38582	37	женский	3	1	45,5	1	1	1	0		0
38586	41	мужской	4	1	45,46	1	2	1	0		0
38589	47	мужской	3	1	45,46	1	2	1	0		0
38604	35	мужской	1	1	45,45	1	4	1	0		0
38605	19	мужской	2	1	45,52	1	4	1	0		0
38612	45	женский	0	1	45,54	1	2	1	0		0
38621	38	мужской	4	1	45,46	1	8	1	0		0
38622	35	женский	3	1	45,46	1	8	1	0		0
38625	43	женский	2	1	45,49	1	0	1	0		0
38634	20	женский	1	1	45,52	1	4	1	0		0
38642	52	мужской	2	1	45,46	1	3	1	0		0
38643	28	мужской	2	2	45,46	1	1	1	0		0
38654	33	мужской	4	3	45,5	2	3	1	0		0
38660	47	мужской	0	2	45,45	1	1	1	0		0
38668	53	женский	3	1	45,48	1	0	1	0		0
38672	36	мужской	1	2	45,47	1	1	1	0	11.07.2006	1
38673	51	женский	2	1	45,47	1	2	1	0		0
38675	28	женский	3	1	45,51	1	0	1	0		0
38687	45	женский	3	1	45,49	1	3	1	0		0
38691	55	женский	3	1	45,53	1	0	1	0		0
38692	41	мужской	3	1	45,53	1	0	1	0		0
38697	40	женский	2	3	45,54	2	4	1	0	26.07.2006	1
38707	22	женский	4	1	45,51	1	3	1	0		0
38725	28	женский	3	1	45,52	1	1	1	0		0
38733	38	мужской	3	1	45,52	20	0	1	0	11.07.2006	1
38743	46	мужской	4	3	45,52	2	1	1	0		0
38753	18	мужской	1	1	45,52	1	3	1	0		0
38767	44	мужской	0	1	45,5	1	0	1	0		0
38768	25	мужской	3	2	45,46	1	2	1	0		0
38781	37	мужской	2	5	45,55	3	2	1	1		0
38800	32	мужской	2	1	45,6	1	1	1	0		0
38815	29	женский	3	1	45,63	1	4	1	0		0
38818	38	женский	2	1	45,62	1	6	1	0		0
38821	38	женский	3	3	45,64	1	2	1	0		0
38825	46	мужской	0	1	45,55	1	3	1	0		0
38826	49	мужской	0	1	45,63	1	0	1	0		0
38830	40	мужской	4	2	45,58	1	3	1	0		0
38844	61	женский	0	6	45,65	1	2	1	0		0
38850	40	мужской	3	1	45,68	1	1	1	0		0
38856	42	мужской	2	1	45,71	1	0	1	0		0
38876	25	женский	0	1	45,73	1	3	1	0		0
38880	38	женский	2	3	45,74	2	3	1	0		0
38884	23	мужской	2	1	45,74	1	2	1	0		0
38894	46	женский	3	1	45,68	1	2	1	0		0
38911	32	женский	1	4	45,69	3	0	1	1		0
38931	33	мужской	3	1	45,66	1	1	1	0		0
38941	53	мужской	3	1	45,71	1	4	1	0		0
38945	76	мужской	2	2	45,74	1	3	1	0		0
38956	21	женский	3	1	45,72	1	3	1	0		0
38961	28	мужской	0	1	45,65	1	0	1	0		0
38974	48	женский	2	1	45,68	1	1	1	0		0
38980	42	мужской	1	1	45,7	1	2	1	0		0
38981	40	женский	3	3	45,7	2	0	1	0	14.07.2006	1
38986	35	женский	3	1	45,66	1	3	1	0		0
38991	42	мужской	0	4	45,66	1	4	1	0		0
38992	37	женский	2	2	45,66	1	4	1	0	30.07.2006	1
39008	29	мужской	1	4	45,69	2	3	1	0		0
39009	48	мужской	3	1	45,69	1	3	1	0		0
39017	36	женский	2	1	45,74	1	2	1	0		0
39020	38	мужской	3	1	45,7	1	4	1	0		0
39021	43	женский	3	1	45,7	1	4	1	0		0
39023	47	женский	2	1	45,7	1	4	1	0		0
39029	19	мужской	2	1	45,7	1	3	1	0		0
39037	37	мужской	1	4	45,69	3	3	1	0		0
39039	27	мужской	1	4	45,67	1	2	1	0	13.07.2006	1
39044	40	женский	0	1	45,71	1	2	1	0		0
39064	41	мужской	0	1	45,7	1	1	1	0		0
39070	43	мужской	3	1	45,71	1	1	1	0		0
39075	50	мужской	1	1	45,7	1	3	1	0		0
39077	39	мужской	2	5	45,67	2	1	1	0		0
39078	23	женский	2	1	45,67	1	1	1	0		0
39080	47	женский	3	2	45,71	1	0	1	0		0
39097	44	мужской	4	1	45,69	1	1	1	0		0
39101	78	мужской	4	3	45,73	2	4	1	1		0
39119	76	женский	1	1	45,69	1	1	1	0		0
39134	55	женский	2	3	45,73	1	2	1	0	27.07.2006	1
39141	40	женский	3	1	45,66	1	3	1	0		0
39150	31	мужской	2	1	45,68	1	2	1	0		0
39153	40	мужской	0	1	45,69	1	1	1	0		0
39158	49	женский	3	1	45,71	1	3	1	0		0
39163	37	женский	0	2	45,65	1	1	1	0		0
39171	49	мужской	3	1	45,71	14	6	1	1		0
39184	58	мужской	4	5	45,7	2	2	1	0		0
39188	27	женский	2	1	45,68	1	1	1	0		0
39223	30	мужской	1	1	45,66	1	3	1	0		0
39236	40	мужской	1	3	45,67	2	4	1	0		0
39240	39	мужской	2	3	45,72	1	4	1	0		0
39280	42	мужской	2	1	45,73	1	4	1	0		0
39282	27	мужской	2	6	45,71	3	1	1	0		0
39292	43	мужской	4	5	45,66	2	2	1	0		0
39296	36	мужской	3	1	45,72	1	5	1	0		0
39300	65	мужской	3	3	45,73	7	0	1	0		0
39309	47	женский	0	2	45,74	1	1	1	0		0
39376	48	женский	2	1	45,69	1	2	1	0		0
39387	44	женский	2	4	45,73	2	2	1	0		0
39390	40	женский	3	1	45,75	1	3	1	0		0
39395	48	женский	3	1	45,65	1	0	1	0		0
39400	50	женский	0	1	45,71	1	5	1	0		0
39412	47	женский	3	1	45,72	1	0	1	0		0
39418	55	женский	4	1	45,73	1	2	1	0		0
39424	35	женский	1	1	45,68	1	2	1	0		0
39428	25	мужской	0	1	45,73	1	1	1	0		0
39432	52	мужской	0	1	45,66	1	1	1	0		0
39466	42	мужской	1	1	45,76	1	3	1	0		0
39472	18	женский	2	4	45,79	2	2	1	0	24.07.2006	1
39483	36	женский	2	1	45,78	1	5	1	0		0
39487	61	мужской	2	1	45,78	1	0	1	0		0
39501	26	мужской	2	1	45,83	1	5	1	0		0
39508	56	женский	0	1	45,82	1	4	1	0		0
39541	30	мужской	3	1	45,8	1	0	1	1		0
39542	42	мужской	3	1	45,8	1	0	1	0		0
39564	60	мужской	3	3	45,79	1	1	1	0		0
39569	52	мужской	3	1	45,8	1	2	1	0		0
39581	39	мужской	3	1	45,81	1	4	1	0		0
39583	36	мужской	1	1	45,75	1	2	1	0		0
39594	53	мужской	0	2	45,8	1	2	1	0		0
39607	31	женский	0	1	45,86	1	3	1	0		0
39613	40	женский	4	2	45,87	1	3	1	0		0
39619	51	мужской	0	1	45,94	1	5	1	0		0
39630	47	мужской	1	1	45,91	1	3	1	0		0
39634	43	женский	3	1	45,9	1	1	1	0		0
39635	47	мужской	1	2	45,91	1	2	1	0	23.07.2006	1
39642	40	женский	0	1	45,87	1	3	1	1		0
39649	23	женский	3	1	45,9	1	5	1	0		0
39664	41	мужской	3	4	45,9	8	0	1	0	14.07.2006	1
39667	39	мужской	2	1	45,9	1	2	1	1		0
39668	53	женский	2	1	45,86	3	4	1	0		0
39669	42	мужской	3	1	45,93	1	2	1	0		0
39688	35	мужской	4	3	45,9	2	2	1	0		0
39714	32	мужской	4	1	45,88	1	2	1	0		0
39721	25	мужской	1	1	45,87	1	0	1	0		0
39723	39	женский	2	4	45,95	2	1	1	1		0
39725	27	женский	1	4	45,92	2	3	1	0		0
39742	39	женский	2	1	45,94	1	4	1	1		0
39753	40	мужской	0	1	45,85	1	2	1	0		0
39757	39	женский	2	3	45,87	2	3	1	0		0
39768	54	мужской	0	1	45,94	1	2	1	0		0
39769	29	женский	3	1	45,9	1	1	1	0		0
39809	44	мужской	4	1	46,04	1	1	1	0		0
39813	45	мужской	4	1	46,04	1	4	1	0		0
39824	43	женский	1	1	46,05	1	6	1	0		0
39829	43	мужской	1	1	46	1	3	1	0		0
39836	38	мужской	2	1	45,98	1	3	1	1		0
39843	38	женский	3	3	45,97	1	3	1	0		0
39854	30	мужской	1	1	45,99	25	2	1	0	07.07.2006	1
39859	31	женский	0	1	46,02	1	0	1	1		0
39861	45	женский	2	1	45,96	1	2	1	0		0
39880	42	женский	4	3	45,96	1	1	1	0		0
39889	35	мужской	2	1	45,97	1	2	1	0		0
39902	49	женский	3	1	46,01	1	2	1	0		0
39904	33	женский	3	1	46,01	13	2	1	0		0
39914	35	мужской	2	3	46,02	2	0	1	0		0
39915	32	мужской	0	1	46	1	1	1	0		0
39929	39	мужской	1	4	45,96	1	4	1	0	05.07.2006	1
39932	51	мужской	1	1	46,05	1	2	1	0		0
39950	40	женский	2	1	46,01	1	1	1	0		0
39968	33	женский	0	1	46	1	2	1	0		0
39981	16	женский	3	1	46,03	1	3	1	0		0
39982	47	женский	2	2	45,98	2	1	1	0		0
39986	44	женский	3	3	46	2	3	1	0		0
39988	38	мужской	2	1	45,98	10	2	1	0		0
40012	46	женский	3	4	45,97	2	3	1	0		0
40038	43	женский	1	5	45,95	3	4	1	0	12.07.2006	1
40041	12	женский	1	6	45,99	21	0	1	0	19.07.2006	1
40054	44	мужской	2	1	45,97	1	2	1	0		0
40055	48	мужской	2	1	46,03	1	2	1	0		0
40056	48	мужской	2	1	46,03	1	2	1	0		0
40059	38	мужской	3	3	45,98	2	4	1	0		0
40060	41	мужской	3	3	45,98	1	4	1	1		0
40065	42	мужской	0	1	46,04	1	1	1	0		0
40066	39	женский	3	3	46,01	1	2	1	0		0
40067	46	женский	0	1	46,01	1	2	1	0		0
40075	33	мужской	3	2	45,95	2	0	1	1		0
40078	38	мужской	3	4	45,97	1	2	1	0	20.07.2006	1
40089	56	мужской	0	1	46,04	1	1	1	0		0
40108	49	мужской	3	1	45,97	1	1	1	0		0
40146	40	женский	0	1	46,02	1	0	1	0		0
40148	31	женский	2	1	46,04	1	3	1	0		0
40151	30	женский	2	3	46,05	1	6	1	0		0
40162	20	мужской	3	1	45,97	1	6	1	0		0
40165	27	мужской	3	4	45,97	4	2	1	0		0
40167	33	женский	1	1	46,05	1	4	1	0		0
40168	43	мужской	0	1	46,03	1	0	1	0		0
40170	34	мужской	4	2	46,01	2	1	1	0		0
40183	36	мужской	0	1	46,1	1	2	1	0		0
40184	21	женский	3	1	46,09	1	2	1	0		0
40189	49	женский	1	2	46,05	23	0	1	0		0
40196	49	женский	1	1	46,15	1	1	1	0		0
40197	48	мужской	0	1	46,15	1	1	1	0		0
40217	20	мужской	2	2	46,11	1	4	1	0	05.07.2006	1
40218	60	мужской	0	1	46,13	1	7	1	0		0
40221	51	мужской	4	1	46,12	1	3	1	0		0
40223	32	мужской	0	1	46,14	1	1	1	0		0
40235	18	мужской	4	1	46,11	1	1	1	0		0
40245	26	женский	3	1	46,08	1	1	1	0		0
40252	43	мужской	3	4	46,11	2	3	1	0		0
40256	36	женский	1	1	46,11	1	1	1	0		0
40264	40	женский	0	1	46,11	1	0	1	0		0
40271	52	мужской	0	1	46,07	1	4	1	0		0
40289	42	женский	2	5	46,07	2	3	1	0		0
40292	45	женский	2	3	46,09	2	5	1	0		0
40296	41	женский	1	1	46,09	1	5	1	0		0
40300	32	женский	1	1	46,09	1	2	1	0		0
40311	30	женский	4	2	46,07	1	5	1	0		0
40316	36	мужской	4	2	46,12	1	2	1	0		0
40324	41	женский	3	1	46,11	1	2	1	0		0
40328	36	женский	3	1	46,07	1	2	1	0		0
40334	44	мужской	4	1	46,1	1	0	1	0		0
40336	31	мужской	4	4	46,11	4	2	1	0		0
40353	47	мужской	4	5	46,06	3	2	1	0		0
40360	64	мужской	4	4	46,13	1	0	1	0		0
40370	33	женский	4	1	46,1	1	2	1	0		0
40374	37	мужской	0	1	46,13	1	1	1	0		0
40383	41	женский	1	2	46,07	1	5	1	0		0
40395	38	мужской	4	6	46,14	2	1	1	0	09.07.2006	1
40400	12	женский	3	1	46,07	1	3	1	0		0
40405	37	мужской	0	1	46,14	1	2	1	0		0
40408	33	женский	2	3	46,06	17	1	1	0		0
40426	33	мужской	0	1	46,09	1	1	1	0		0
40433	51	мужской	3	1	46,06	1	1	1	0		0
40440	31	женский	3	1	46,11	1	2	1	0	01.07.2006	1
40441	39	женский	3	5	46,12	3	1	1	1		0
40451	33	мужской	2	1	46,15	1	3	1	0		0
40482	39	женский	0	1	46,2	1	1	1	0		0
40485	38	мужской	3	2	46,19	1	2	1	0	05.07.2006	1
40491	39	женский	3	1	46,25	1	1	1	0		0
40504	45	женский	3	1	46,15	1	1	1	0		0
40512	43	женский	4	1	46,16	1	7	1	0		0
40513	45	женский	2	1	46,18	1	6	1	0		0
40524	46	женский	4	1	46,2	8	3	1	0		0
40531	33	мужской	2	1	46,16	1	1	1	0		0
40537	35	женский	4	1	46,22	1	4	1	0		0
40538	37	мужской	2	1	46,21	1	0	1	0		0
40547	43	мужской	2	1	46,25	1	2	1	0		0
40571	45	мужской	1	1	46,28	1	5	1	0		0
40579	30	мужской	2	1	46,4	1	4	1	0		0
40588	47	мужской	4	1	46,35	1	2	1	0		0
40592	42	женский	1	5	46,44	1	7	1	0		0
40602	39	мужской	2	2	46,45	21	4	1	0	30.07.2006	1
40615	28	женский	2	2	46,47	1	2	1	0		0
40623	38	женский	3	3	46,45	3	2	1	0		0
40630	34	мужской	2	1	46,48	1	2	1	0		0
40647	24	мужской	3	1	46,51	1	2	1	0		0
40651	44	женский	0	1	46,54	1	5	1	0		0
40653	45	женский	1	1	46,54	1	4	1	0		0
40657	24	женский	4	1	46,51	1	1	1	0		0
40659	48	женский	1	1	46,48	1	3	1	0		0
40668	68	женский	2	1	46,47	1	2	1	0		0
40677	38	мужской	3	3	46,47	2	2	1	0		0
40682	45	мужской	1	1	46,51	1	1	1	0		0
40686	19	мужской	2	1	46,55	1	6	1	0		0
40688	38	женский	3	1	46,47	1	1	1	0		0
40689	66	женский	4	2	46,51	1	1	1	0		0
40690	57	мужской	0	1	46,49	1	1	1	0		0
40694	40	мужской	1	4	46,47	3	3	1	0		0
40699	48	женский	4	2	46,54	1	3	1	0	05.07.2006	1
40722	44	мужской	0	2	46,53	1	2	1	0		0
40723	22	мужской	0	1	46,53	1	2	1	0		0
40731	38	женский	3	4	46,54	1	5	1	0		0
40735	35	мужской	0	1	46,49	1	3	1	0		0
40742	24	женский	2	1	46,54	1	2	1	0		0
40754	34	женский	2	5	46,53	5	1	1	0		0
40765	66	женский	4	4	46,49	3	3	1	0	29.07.2006	1
40787	41	мужской	3	1	46,5	1	1	1	0		0
40792	40	мужской	2	1	46,48	1	1	1	0		0
40825	22	женский	2	1	46,46	1	3	1	0		0
40834	46	женский	4	3	46,47	3	2	1	0		0
40837	22	женский	4	1	46,52	1	2	1	0		0
40847	33	женский	2	2	46,54	1	1	1	0		0
40849	15	женский	3	1	46,52	1	3	1	0		0
40857	45	женский	4	5	46,48	2	4	1	0		0
40871	22	мужской	2	3	46,53	1	0	1	0	10.07.2006	1
40873	43	женский	4	3	46,49	1	4	1	0		0
40906	45	мужской	4	1	46,58	1	2	1	0		0
40913	47	мужской	2	1	46,58	1	4	1	0		0
40923	59	мужской	3	6	46,55	5	2	1	0		0
40927	33	женский	4	2	46,6	1	1	1	0	11.07.2006	1
40933	40	мужской	0	1	46,56	1	3	1	0		0
40936	20	женский	4	4	46,62	2	2	1	0		0
40937	25	женский	2	4	46,62	2	2	1	0		0
40944	31	мужской	2	1	46,63	1	0	1	0		0
40979	31	мужской	1	1	46,56	1	2	1	0		0
40988	28	женский	3	5	46,62	3	0	1	0		0
41011	49	женский	1	2	46,57	1	2	1	0		0
41031	34	женский	4	3	46,64	2	5	1	0		0
41034	38	мужской	2	1	46,62	1	0	1	0		0
41035	40	мужской	2	2	46,65	1	1	1	0		0
41043	20	женский	1	1	46,57	1	4	1	0		0
41046	25	женский	4	1	46,56	1	2	1	0		0
41050	30	мужской	4	2	46,58	1	2	1	0		0
41054	30	мужской	0	1	46,63	1	4	1	0		0
41055	32	женский	0	1	46,63	1	4	1	0		0
41061	34	женский	3	4	46,64	1	5	1	0		0
41079	45	мужской	4	1	46,57	1	2	1	0		0
41093	27	женский	3	1	46,61	1	2	1	0		0
41115	53	мужской	3	1	46,57	1	1	1	0		0
41118	50	мужской	3	1	46,56	28	4	1	0		0
41126	32	мужской	3	2	46,64	23	3	1	0	01.07.2006	1
41139	24	женский	4	1	46,58	1	1	1	1		0
41146	41	мужской	2	1	46,64	1	2	1	0		0
41147	29	женский	1	4	46,64	1	2	1	0		0
41168	31	мужской	0	1	46,63	1	2	1	0		0
41171	47	мужской	1	4	46,61	8	4	1	0	18.07.2006	1
41173	21	мужской	1	1	46,61	1	4	1	0		0
41184	38	женский	4	1	46,62	1	1	1	0		0
41201	32	мужской	1	3	46,56	1	0	1	1		0
41202	59	мужской	4	1	46,56	1	0	1	0		0
41204	42	женский	2	1	46,56	1	0	1	0		0
41207	47	женский	1	1	46,59	1	5	1	0		0
41223	40	мужской	3	2	46,58	1	0	1	0		0
41230	25	мужской	2	1	46,56	1	1	1	0		0
41244	34	женский	2	2	46,63	1	0	1	0		0
41250	36	женский	1	1	46,61	1	0	1	0		0
41251	40	мужской	4	1	46,61	1	0	1	0		0
41262	44	женский	3	4	46,56	2	3	1	0		0
41282	46	мужской	3	1	46,57	1	2	1	0		0
41287	40	мужской	3	3	46,63	2	2	1	0		0
41291	28	мужской	4	1	46,64	1	4	1	0		0
41296	37	мужской	4	3	46,55	1	3	1	0		0
41297	30	женский	3	3	46,55	1	3	1	0	03.07.2006	1
41313	46	мужской	3	3	46,58	2	0	1	0	14.07.2006	1
41316	42	мужской	3	2	46,6	1	1	1	0		0
41320	47	женский	4	1	46,65	1	1	1	0	09.07.2006	1
41329	48	женский	1	1	46,63	1	3	1	0		0
41335	32	женский	0	1	46,6	1	2	1	0		0
41338	41	женский	2	1	46,58	1	1	1	0		0
41340	42	женский	3	1	46,58	1	1	1	0		0
41344	44	мужской	4	2	46,56	1	1	1	0		0
41350	38	женский	2	1	46,56	1	3	1	0		0
41370	62	мужской	0	1	46,63	1	6	1	1		0
41371	47	мужской	2	1	46,63	1	6	1	1		0
41377	46	женский	1	1	46,62	1	4	1	0		0
41379	36	женский	3	1	46,62	1	4	1	0		0
41393	41	женский	2	1	46,57	1	2	1	0		0
41435	33	женский	1	2	46,65	1	2	1	0		0
41449	53	мужской	3	1	46,62	1	2	1	0		0
41462	46	женский	4	1	46,64	13	1	1	0		0
41463	57	женский	3	3	46,64	1	1	1	1		0
41468	42	мужской	3	2	46,59	1	0	1	0		0
41470	52	мужской	0	1	46,59	1	3	1	0		0
41483	18	женский	3	1	46,56	1	2	1	0		0
41500	33	мужской	2	1	46,6	1	4	1	0		0
41506	29	мужской	3	4	46,61	3	1	1	0		0
41514	61	мужской	1	1	46,62	1	3	1	0		0
41518	41	мужской	3	6	46,63	5	4	1	0		0
41519	44	мужской	1	1	46,63	1	4	1	0		0
41523	45	мужской	2	1	46,59	1	2	1	0		0
41537	20	женский	3	2	46,56	16	3	1	0		0
41542	51	женский	3	1	46,59	1	1	1	0	18.07.2006	1
41553	43	женский	0	1	46,63	1	0	1	0		0
41554	26	мужской	2	1	46,63	1	0	1	0		0
41555	32	мужской	3	4	46,57	2	1	1	0		0
41571	30	мужской	1	5	46,59	19	0	1	0	23.07.2006	1
41574	34	женский	2	1	46,63	1	2	1	0		0
41588	32	мужской	2	4	46,6	27	2	1	0	23.07.2006	1
41595	38	женский	4	1	46,57	1	1	1	0		0
41616	23	женский	4	4	46,64	3	5	1	0		0
41629	49	мужской	2	1	46,61	1	3	1	0		0
41633	23	мужской	3	1	46,62	1	2	1	0		0
41643	52	женский	0	1	46,58	1	3	1	0		0
41645	45	мужской	2	1	46,58	1	3	1	0		0
41647	33	мужской	0	1	46,58	1	3	1	0		0
41656	37	женский	4	1	46,64	1	1	1	0		0
41657	28	женский	0	1	46,64	1	1	1	0		0
41659	16	мужской	4	1	46,64	1	1	1	0		0
41673	43	мужской	1	1	46,59	1	3	1	0		0
41693	23	женский	4	1	46,65	1	0	1	0		0
41700	36	мужской	1	3	46,62	14	6	1	0		0
41703	32	женский	3	1	46,57	1	2	1	0		0
41707	34	женский	2	1	46,65	1	3	1	0		0
41715	39	мужской	3	1	46,61	1	3	1	0		0
41727	22	мужской	1	2	46,64	1	1	1	0		0
41732	44	женский	4	2	46,61	1	0	1	0		0
41733	32	женский	4	1	46,61	1	0	1	0		0
41739	43	мужской	2	1	46,64	1	4	1	0		0
41740	67	женский	4	1	46,64	1	4	1	1		0
41745	20	женский	2	3	46,57	2	1	1	0	16.07.2006	1
41746	54	женский	2	1	46,57	1	1	1	0		0
41751	65	мужской	3	1	46,65	1	3	1	1		0
41767	40	женский	3	1	46,62	1	3	1	0		0
41774	28	мужской	4	1	46,61	1	0	1	0		0
41784	34	мужской	2	1	46,56	1	1	1	0		0
41795	38	женский	3	1	46,63	1	2	1	0		0
41801	34	мужской	1	1	46,65	1	2	1	0		0
41825	44	женский	2	1	46,59	1	3	1	0		0
41826	50	женский	1	6	46,63	2	4	1	0		0
41831	37	мужской	4	1	46,62	1	5	1	0		0
41837	71	женский	3	1	46,58	1	2	1	0		0
41838	43	женский	2	1	46,58	1	2	1	0		0
41852	39	женский	1	2	46,63	1	0	1	0		0
41868	50	женский	2	1	46,6	1	0	1	0		0
41877	22	мужской	2	1	46,61	1	1	1	0		0
41878	18	женский	3	1	46,61	1	1	1	0		0
41880	42	мужской	2	2	46,63	1	3	1	0	05.07.2006	1
41895	29	мужской	3	1	46,61	1	0	1	0		0
41912	32	мужской	0	1	46,63	1	3	1	0		0
41913	25	женский	1	6	46,63	26	3	1	0	09.07.2006	1
41915	32	мужской	1	1	46,63	1	3	1	0		0
41927	33	мужской	3	2	46,56	1	2	1	0		0
41934	37	мужской	4	1	46,58	1	2	1	0		0
41935	44	женский	2	1	46,58	1	2	1	0		0
41947	59	мужской	2	2	46,64	1	3	1	0	15.07.2006	1
41954	34	женский	2	1	46,59	1	4	1	0		0
41974	48	женский	0	1	46,64	1	0	1	0		0
41976	60	женский	0	1	46,64	1	0	1	0		0
41979	26	женский	2	1	46,62	1	3	1	0		0
41985	32	мужской	3	1	46,62	1	3	1	0		0
41997	42	мужской	3	2	46,57	1	3	1	0	21.07.2006	1
42002	56	женский	0	1	46,59	1	2	1	0		0
42008	52	женский	4	1	46,62	1	2	1	0		0
42020	69	мужской	4	4	46,62	28	1	1	0		0
42026	25	женский	4	1	46,59	1	3	1	0		0
42034	13	мужской	4	1	46,63	1	2	1	0		0
42035	41	женский	2	1	46,63	1	2	1	0		0
42066	31	мужской	4	1	46,63	1	3	1	0		0
42067	39	женский	3	3	46,63	2	3	1	0		0
