Код клиента	Возраст	Пол	Сколько лет клиент	Количество позиций товаров	Доход с клиента, тыс. ед.	Общее число покупок	Обращений в службу поддержки	Задержки платежей	Дисконтная карта	Дата отклика	Отклик
46587	26	мужской	3	3	48,57	2	0	1	0		0
46594	42	женский	3	3	48,56	3	4	1	0		0
46612	41	мужской	2	1	48,62	1	1	1	0		0
46657	28	мужской	2	2	48,64	1	1	1	0		0
46672	49	мужской	3	4	48,6	1	2	1	1		0
46677	19	женский	0	1	48,59	1	2	1	0		0
46691	63	женский	0	1	48,61	1	4	1	0		0
46717	39	женский	2	1	48,64	1	1	1	0		0
46720	41	мужской	4	1	48,58	1	1	1	0		0
46722	48	мужской	1	1	48,64	1	1	1	0		0
46724	42	женский	0	1	48,6	1	4	1	0		0
46752	22	женский	3	1	48,65	1	0	1	0		0
46754	53	женский	0	1	48,62	1	2	1	0		0
46765	35	женский	3	5	48,61	26	1	1	0		0
46767	57	мужской	4	2	48,59	1	2	1	0		0
46771	42	мужской	2	6	48,6	3	3	1	0		0
46785	38	женский	4	1	48,62	1	4	1	0		0
46788	25	женский	2	1	48,56	1	4	1	0		0
46795	56	мужской	4	1	48,59	1	1	1	0		0
46796	63	мужской	2	1	48,62	1	2	1	0		0
46805	22	мужской	2	1	48,59	1	1	1	0		0
46811	37	женский	2	1	48,55	1	2	1	0		0
46817	20	мужской	0	1	48,62	1	3	1	0		0
46821	65	мужской	4	1	48,6	1	2	1	1		0
46834	39	мужской	2	1	48,58	1	2	1	0		0
46854	42	женский	3	1	48,62	27	2	1	0	29.07.2006	1
46864	38	женский	4	1	48,58	5	1	1	1		0
46875	27	женский	4	3	48,61	1	6	1	0		0
46890	36	мужской	2	1	48,56	1	4	1	0		0
46929	52	мужской	2	1	48,6	1	4	1	0		0
46947	51	женский	3	4	48,58	2	1	1	0		0
46949	27	мужской	0	1	48,64	1	0	1	0		0
46960	34	женский	3	1	48,58	1	2	1	0		0
46979	18	женский	3	3	48,58	3	2	1	0		0
46982	27	женский	3	3	48,58	2	0	1	0		0
46990	56	мужской	3	2	48,59	1	4	1	0	06.07.2006	1
46992	47	мужской	3	1	48,63	1	3	1	0		0
46995	38	мужской	2	1	48,57	1	0	1	0		0
47002	32	мужской	3	1	48,56	1	2	1	0		0
47007	32	мужской	2	1	48,63	1	3	1	0		0
47015	33	женский	1	1	48,56	1	0	1	0		0
47016	30	женский	4	1	48,62	1	2	1	0		0
47021	38	мужской	0	1	48,65	1	3	1	0		0
47029	23	женский	4	1	48,55	1	2	1	0		0
47054	25	женский	1	1	48,56	1	5	1	0		0
47079	51	мужской	4	2	48,57	1	4	1	0	25.07.2006	1
47084	37	мужской	3	3	48,63	10	2	1	0		0
47085	19	мужской	2	1	48,61	1	4	1	0		0
47097	34	женский	2	1	48,64	1	3	1	0		0
47121	48	женский	1	1	48,59	1	1	1	0		0
47126	42	мужской	0	1	48,62	1	3	1	0		0
47163	30	женский	2	1	48,67	1	2	1	0		0
47164	34	мужской	0	1	48,71	1	3	1	0		0
47197	36	женский	3	1	48,71	1	0	1	0		0
47199	49	женский	0	1	48,73	1	0	1	0		0
47223	75	женский	2	1	48,71	1	4	1	0		0
47231	18	мужской	3	1	48,74	1	1	1	0		0
47244	49	мужской	3	2	48,67	1	0	1	0		0
47251	41	мужской	2	5	48,69	2	1	1	0	20.07.2006	1
47257	44	женский	3	1	48,7	1	2	1	0		0
47281	49	мужской	3	6	48,74	1	2	1	0		0
47282	31	женский	1	1	48,67	1	2	1	0		0
47286	50	мужской	1	1	48,73	1	1	1	0		0
47337	53	женский	3	1	48,94	1	1	1	0		0
47338	42	мужской	1	1	48,93	1	4	1	0		0
47359	57	женский	3	5	49,04	2	3	1	0		0
47368	50	женский	0	1	48,95	1	2	1	0		0
47391	27	женский	3	2	48,99	1	4	1	0		0
47425	24	женский	1	1	49,02	1	3	1	0		0
47452	39	женский	4	3	49,03	1	2	1	0		0
47456	50	женский	1	1	48,96	1	2	1	0		0
47459	43	мужской	3	1	49,01	1	0	1	0		0
47468	22	женский	2	2	49,01	1	1	1	0	24.07.2006	1
47470	52	женский	2	1	48,98	15	2	1	0	16.07.2006	1
47475	58	женский	2	2	48,99	23	3	1	0		0
47487	16	мужской	1	5	48,98	3	2	1	0		0
47501	34	мужской	3	1	49,05	1	0	1	0		0
47511	55	мужской	4	1	48,95	1	2	1	1		0
47512	39	мужской	3	2	48,97	1	2	1	0		0
47514	22	женский	3	1	49,03	1	3	1	0		0
47523	35	мужской	2	1	48,99	1	2	1	0		0
47525	19	мужской	0	1	48,96	1	5	1	0		0
47532	31	мужской	4	2	48,99	1	4	1	0		0
47558	27	женский	1	6	49,19	22	1	1	0		0
47600	53	мужской	1	1	49,25	1	3	1	0		0
47603	51	мужской	0	1	49,22	1	3	1	0		0
47608	50	мужской	2	2	49,18	1	4	1	0	26.07.2006	1
47614	40	женский	1	1	49,15	1	5	1	0		0
47621	43	женский	4	1	49,21	1	2	1	0		0
47647	40	мужской	4	1	49,22	1	4	1	0		0
47679	42	мужской	1	2	49,21	1	1	1	0	20.07.2006	1
47706	50	мужской	3	1	49,21	1	3	1	0		0
47715	30	женский	2	1	49,16	1	1	1	0		0
47719	73	женский	3	2	49,24	1	1	1	1		0
47722	27	женский	2	2	49,22	1	2	1	0		0
47724	37	женский	4	4	49,18	8	2	1	0		0
47734	56	мужской	3	1	49,25	1	3	1	0		0
47737	21	мужской	0	1	49,17	1	3	1	0		0
47760	31	женский	3	1	49,16	1	2	1	0		0
47766	55	женский	0	1	49,24	1	1	1	0		0
47778	45	мужской	2	1	49,24	1	2	1	0		0
47786	43	мужской	4	1	49,19	1	0	1	0		0
47791	25	мужской	2	1	49,34	1	1	1	0		0
47804	27	мужской	3	6	49,31	25	5	1	0		0
47806	36	мужской	2	3	49,33	2	1	1	1		0
47813	35	женский	4	1	49,38	1	0	1	0		0
47838	59	женский	1	1	49,42	1	4	1	0		0
47842	46	женский	2	4	49,44	3	1	1	0		0
47848	54	мужской	4	1	49,35	1	2	1	0		0
47855	30	женский	1	2	49,35	1	1	1	0		0
47858	57	мужской	2	1	49,44	1	1	1	0		0
47864	44	мужской	0	1	49,41	1	4	1	0		0
47877	45	мужской	0	1	49,37	1	6	1	0		0
47889	31	мужской	2	2	49,38	2	5	1	0		0
47902	42	мужской	3	1	49,36	1	0	0	0		0
47934	37	женский	3	1	49,5	1	0	1	0		0
47939	33	мужской	1	1	49,46	1	3	1	0		0
47981	41	женский	3	1	49,48	1	4	1	0		0
47988	48	женский	1	1	49,55	1	1	1	0		0
47997	13	мужской	0	1	49,52	1	3	1	0		0
48018	46	мужской	0	1	49,45	1	5	1	0		0
48041	39	мужской	0	3	49,48	1	0	1	0		0
48057	55	мужской	0	1	49,5	1	2	1	0		0
48102	30	мужской	2	4	49,75	3	0	1	0		0
48116	38	женский	3	1	49,69	1	2	1	0		0
48117	43	мужской	2	1	49,71	1	2	1	0		0
48120	39	мужской	3	2	49,82	1	1	1	0		0
48124	35	мужской	1	1	49,84	1	5	1	0		0
48144	51	мужской	4	1	49,76	1	2	1	1		0
48177	67	мужской	2	3	49,83	24	3	1	0	03.07.2006	1
48179	24	мужской	2	5	49,84	3	0	1	0		0
48181	41	женский	2	1	49,75	1	0	1	0		0
48182	31	мужской	1	3	49,81	1	1	1	0		0
48190	48	женский	3	4	49,82	6	1	1	0	10.07.2006	1
48202	25	мужской	2	1	49,79	1	0	1	0		0
48208	38	женский	2	5	49,83	3	2	1	0	27.07.2006	1
48209	41	мужской	1	1	49,81	1	7	1	0		0
48259	49	мужской	4	1	49,81	1	2	1	0		0
48283	32	мужской	3	5	49,75	3	1	1	0		0
48320	18	женский	1	2	49,82	2	2	1	0		0
48337	46	женский	3	1	49,79	1	1	1	0		0
48344	42	мужской	2	3	49,8	1	5	1	0	14.07.2006	1
48345	58	мужской	0	1	49,8	1	5	1	1		0
48346	36	мужской	3	4	49,79	2	2	1	1		0
48357	39	женский	2	3	49,81	2	1	1	0	15.07.2006	1
48421	34	женский	2	6	49,77	13	1	1	1		0
48443	36	мужской	4	2	49,86	1	1	1	0	25.07.2006	1
48460	34	женский	2	2	49,89	2	1	1	0		0
48465	51	женский	4	4	49,93	3	6	1	0		0
48466	42	женский	3	1	49,93	1	6	1	0		0
48482	36	женский	3	4	49,89	2	2	1	0		0
48494	29	женский	3	2	49,86	1	3	1	0	03.07.2006	1
48495	27	мужской	3	3	49,87	1	2	1	0	27.07.2006	1
48497	33	мужской	3	4	49,91	3	3	1	0		0
48519	23	женский	4	1	49,9	1	3	1	0		0
48533	43	женский	3	1	49,87	1	4	1	0		0
48537	38	мужской	3	3	49,89	2	1	1	0		0
48573	28	мужской	2	2	49,89	2	3	1	0		0
48575	52	женский	3	1	49,86	1	0	1	0		0
48577	49	мужской	1	1	49,89	3	3	1	0		0
48591	37	мужской	0	1	49,9	1	1	1	0		0
48598	31	женский	3	1	49,88	1	2	1	0		0
48609	33	мужской	4	1	49,87	1	3	1	0		0
48639	36	мужской	0	1	49,91	1	5	1	0		0
48643	18	мужской	3	4	49,88	2	1	1	0		0
48645	74	мужской	0	1	49,91	1	5	1	0		0
48654	31	женский	4	4	49,89	1	3	1	0		0
48671	17	мужской	0	1	49,92	1	4	1	0		0
48718	44	мужской	4	1	50,06	1	3	1	0		0
48722	43	мужской	2	6	50,06	3	3	1	0		0
48736	38	мужской	2	2	50,07	1	2	1	0		0
48749	54	женский	4	1	50,1	1	1	1	1		0
48760	33	женский	1	1	50,07	1	1	1	0		0
48763	46	женский	4	1	50,06	1	5	1	0		0
48792	51	мужской	2	1	50,1	1	4	1	1		0
48795	34	мужской	0	1	50,12	1	2	1	0		0
48809	38	мужской	2	1	50,06	1	2	1	0		0
48821	50	женский	2	1	50,11	1	1	1	0		0
48836	59	женский	2	2	50,1	1	6	1	0		0
48840	31	мужской	3	1	50,08	1	3	1	0		0
48850	22	женский	3	3	50,08	2	1	1	0		0
48856	44	мужской	4	1	50,07	1	2	1	0		0
48876	48	женский	3	1	50,11	1	2	1	0		0
48887	30	мужской	1	1	50,14	1	4	1	0		0
48910	22	мужской	2	1	50,11	1	1	1	0		0
48921	43	мужской	1	2	50,08	1	1	1	0		0
48935	40	женский	2	4	50,13	3	2	1	0		0
48952	34	мужской	0	1	50,13	1	2	1	0		0
48970	53	мужской	3	1	50,15	1	4	1	0		0
48979	26	женский	2	1	50,14	1	0	1	0		0
48989	25	мужской	3	1	50,09	1	3	1	0		0
49015	32	мужской	3	1	50,11	1	3	1	0		0
49066	52	мужской	2	4	50,13	2	0	1	0		0
49069	40	мужской	4	1	50,12	1	1	1	0		0
49072	28	мужской	2	1	50,06	28	0	1	1	27.07.2006	1
49087	31	женский	0	1	50,12	1	4	1	0		0
49092	96	женский	3	1	50,13	1	4	1	0		0
49100	47	мужской	3	1	50,13	1	2	1	0		0
49102	19	мужской	4	3	50,15	2	5	1	0		0
49120	42	мужской	0	1	50,09	1	1	1	0		0
49124	64	мужской	2	1	50,07	1	1	1	0		0
49133	50	женский	1	1	50,09	1	5	1	0		0
49145	37	мужской	1	1	50,14	1	2	1	0		0
49179	37	мужской	3	1	50,19	1	3	1	0		0
49187	49	мужской	0	1	50,21	1	1	1	0		0
49189	39	мужской	1	1	50,23	1	2	1	0		0
49194	37	женский	4	3	50,17	1	4	1	0		0
49201	41	женский	3	2	50,21	1	0	1	0		0
49203	39	мужской	3	1	50,17	1	2	1	0		0
49232	28	мужской	1	1	50,23	1	3	1	0		0
49240	49	женский	3	4	50,22	1	3	1	0		0
49251	36	мужской	1	1	50,17	1	2	1	0		0
49281	72	мужской	1	1	50,22	1	0	1	0		0
49297	41	мужской	2	2	50,23	2	2	1	0	11.07.2006	1
49322	22	мужской	2	3	50,2	2	2	1	1		0
49334	43	женский	3	1	50,25	1	4	1	0		0
49339	38	мужской	3	1	50,15	1	2	1	0		0
49351	36	мужской	0	1	50,18	1	2	1	0		0
49354	33	мужской	4	4	50,17	2	4	1	0		0
49361	36	женский	3	1	50,2	1	0	1	0		0
49382	33	мужской	3	1	50,16	1	2	1	0		0
49391	53	мужской	1	3	50,26	1	2	1	0		0
49399	25	женский	1	2	50,4	1	2	1	0		0
49404	46	женский	3	1	50,37	1	4	1	0		0
49416	39	женский	2	1	50,45	1	0	1	0		0
49425	39	женский	0	4	50,5	1	5	1	0		0
49428	37	женский	0	1	50,5	1	2	1	0		0
49451	38	женский	3	3	50,58	1	4	1	1		0
49482	33	мужской	0	1	50,58	1	1	1	0		0
49487	37	женский	4	3	50,57	28	6	1	0	21.07.2006	1
49498	37	мужской	2	1	50,6	1	3	1	0		0
49520	45	мужской	3	1	50,61	1	3	1	0		0
49523	25	мужской	2	1	50,62	1	2	1	0		0
49546	34	женский	2	4	50,56	16	2	1	0		0
49555	25	женский	0	1	50,64	1	3	1	0		0
49558	16	женский	2	1	50,58	1	3	1	0		0
49644	55	женский	3	3	50,56	1	4	1	0	14.07.2006	1
49649	27	женский	2	1	50,65	1	0	1	0		0
49660	41	женский	2	3	50,59	3	5	1	0	05.07.2006	1
49676	27	женский	2	4	50,62	2	2	1	0	17.07.2006	1
49681	59	женский	4	1	50,64	1	3	1	1		0
49686	17	мужской	2	1	50,6	1	4	1	0		0
49687	36	женский	3	1	50,57	1	1	1	0		0
49690	48	женский	0	1	50,63	1	3	1	0		0
49703	36	мужской	2	1	50,58	1	2	1	0		0
49720	45	мужской	3	1	50,63	1	3	1	0		0
49731	28	мужской	3	3	50,62	3	1	1	0		0
49741	37	мужской	2	3	50,62	9	3	1	0		0
49754	57	женский	2	3	50,59	3	3	1	0		0
49776	39	женский	0	1	50,59	1	1	1	0		0
49795	36	мужской	0	1	50,58	1	0	1	0		0
49803	53	женский	1	2	50,64	1	1	1	0		0
49814	46	женский	4	4	50,57	3	4	1	0		0
49819	32	женский	2	2	50,63	1	2	1	0		0
49923	40	мужской	1	3	50,68	2	3	1	0		0
49953	41	мужской	3	4	50,75	1	2	1	0		0
49976	36	мужской	3	3	50,81	2	2	1	0		0
49984	38	мужской	2	1	50,77	1	3	1	0		0
50007	50	мужской	2	1	50,76	8	0	1	0	28.07.2006	1
50014	39	мужской	0	1	50,79	1	0	1	0		0
50015	50	мужской	3	1	50,84	1	1	1	0		0
50017	42	мужской	0	1	50,78	1	1	1	0		0
50021	36	мужской	4	1	50,77	1	0	1	0		0
50039	39	женский	1	1	50,84	1	0	1	0		0
50043	55	мужской	1	2	50,81	1	0	0	0		0
50050	25	мужской	1	6	50,82	4	3	1	0		0
50076	34	мужской	3	1	50,82	1	3	1	0		0
50087	37	женский	3	1	50,77	1	2	1	0		0
50112	19	женский	4	1	50,81	1	4	1	0		0
50118	35	женский	1	2	50,84	2	4	1	0	11.07.2006	1
50127	35	мужской	2	1	50,8	1	1	1	0		0
50150	37	женский	3	4	50,78	1	2	1	0		0
50158	38	мужской	4	1	50,81	1	2	1	0		0
50159	28	женский	2	1	50,81	1	1	1	0		0
50161	38	мужской	1	1	50,83	1	3	1	0		0
50166	42	мужской	2	4	50,8	2	5	1	0		0
50168	54	женский	3	4	50,8	4	4	1	0		0
50173	77	женский	3	1	50,76	1	2	1	0		0
50179	36	женский	4	1	50,76	1	2	1	0		0
50198	45	женский	3	1	50,78	1	4	1	0		0
50208	46	женский	4	1	50,83	1	0	1	0		0
50224	26	мужской	2	1	50,87	1	1	1	0		0
50235	44	мужской	3	1	50,92	1	4	1	0		0
50239	41	женский	2	3	50,89	1	3	1	0		0
50269	57	женский	4	1	50,93	1	6	1	1		0
50303	33	женский	1	2	50,86	1	2	1	0		0
50310	47	мужской	1	1	50,9	7	4	1	0	11.07.2006	1
50312	36	женский	3	2	50,88	2	1	0	0		0
50320	52	женский	3	1	50,93	1	1	1	0		0
50336	45	женский	2	2	50,91	1	3	1	0	19.07.2006	1
50337	17	мужской	2	4	50,91	1	3	1	0		0
50340	21	мужской	2	1	50,85	1	3	1	0		0
50359	33	мужской	2	1	50,92	12	2	1	0		0
50364	37	женский	4	1	50,86	1	0	1	0		0
50383	26	женский	2	3	50,87	1	2	1	0		0
50391	20	женский	3	3	50,93	2	2	1	0		0
50393	38	женский	3	6	50,94	28	4	1	0	12.07.2006	1
50406	42	мужской	1	2	50,91	2	1	1	0		0
50411	23	женский	3	2	50,91	1	6	1	0		0
50420	39	мужской	4	5	50,89	3	3	1	0		0
50426	40	мужской	3	1	50,88	1	4	1	0		0
50431	64	мужской	0	1	50,94	1	2	1	0		0
50445	50	женский	2	1	50,87	1	1	1	0		0
50446	44	мужской	0	1	50,9	1	4	1	0		0
50480	23	мужской	0	1	50,9	1	3	1	0		0
50483	25	мужской	0	1	50,92	1	3	1	0		0
50495	19	женский	2	1	50,92	1	3	1	0		0
50508	54	мужской	2	2	50,88	9	2	1	0		0
50513	56	мужской	2	3	50,93	1	0	1	0	11.07.2006	1
50525	43	мужской	1	1	50,89	1	2	1	0		0
50541	47	женский	3	2	50,89	1	1	1	0		0
50573	40	женский	2	2	50,92	1	2	1	0		0
50583	31	женский	1	1	50,9	1	3	1	0		0
50610	34	мужской	1	3	50,85	2	0	1	0		0
50615	51	мужской	1	2	50,86	1	1	1	0	04.07.2006	1
50617	46	мужской	3	1	50,87	1	3	1	0		0
50636	39	мужской	1	3	50,92	3	5	1	0		0
50676	34	мужской	2	5	50,94	4	1	1	0		0
50693	24	мужской	2	4	50,93	2	1	1	0		0
50716	29	женский	3	1	50,95	1	4	1	0		0
50719	38	мужской	0	1	51,01	1	1	1	0		0
50726	40	мужской	2	1	51,04	1	0	1	0		0
50733	46	мужской	4	1	51,01	1	2	1	0		0
50744	27	мужской	4	1	51,01	1	0	1	0		0
50769	33	женский	1	5	50,98	2	0	1	0		0
50789	44	женский	2	5	50,95	3	3	1	0		0
50797	34	женский	0	1	51,01	1	0	1	0		0
50800	61	женский	2	1	51,05	1	2	1	0		0
50805	57	мужской	0	1	51,02	1	2	1	0		0
50811	18	мужской	4	1	51	1	1	1	0	21.07.2006	1
50818	56	женский	1	2	50,98	2	3	1	0		0
50834	42	женский	1	4	50,99	3	2	1	0		0
50840	43	мужской	3	3	50,97	2	7	1	0		0
50879	45	мужской	2	5	51,04	3	2	1	0		0
50885	27	мужской	2	1	51	1	5	1	0		0
50886	57	мужской	2	1	51	1	5	1	0		0
50915	45	мужской	3	1	51,04	1	1	1	0		0
50917	51	мужской	3	3	51	1	2	1	0	05.07.2006	1
50921	44	женский	3	1	50,97	1	1	1	0		0
50924	39	мужской	3	1	51,04	1	3	1	0		0
50933	64	мужской	2	5	50,98	2	3	1	0		0
50943	44	женский	3	1	51,03	1	3	1	0		0
50961	40	мужской	3	1	51,03	1	4	1	0		0
50964	39	мужской	4	1	51,03	1	4	1	0		0
50969	62	женский	2	1	51,01	1	1	1	0		0
50982	25	мужской	3	1	51,05	1	1	1	0		0
50991	61	мужской	1	1	51	1	1	1	0		0
51011	45	женский	1	1	50,98	1	5	1	0		0
51026	37	женский	2	1	50,97	1	3	1	0		0
51042	58	женский	2	1	50,98	1	2	1	0		0
51048	55	мужской	2	1	50,96	1	0	1	0		0
51058	36	женский	2	4	51,04	1	3	1	0		0
51140	29	женский	2	2	51,14	18	0	1	0		0
51144	30	женский	4	1	51,14	1	2	1	0		0
51179	47	мужской	1	1	51,08	1	2	1	0		0
51184	50	женский	3	2	51,06	1	5	1	0		0
51209	39	женский	3	1	51,11	1	4	1	0		0
51210	34	мужской	3	2	51,11	2	4	1	0		0
51220	56	мужской	3	1	51,1	1	1	1	0		0
51234	33	женский	1	2	51,1	1	0	1	0		0
51238	44	женский	2	1	51,12	1	5	1	0		0
51260	34	женский	3	5	51,12	3	3	1	0		0
51271	74	мужской	1	1	51,12	1	3	1	0		0
51278	42	мужской	0	1	51,08	1	1	1	0		0
51282	37	женский	2	1	51,1	1	2	1	0		0
51297	30	мужской	2	1	51,12	1	0	1	0		0
51299	39	женский	3	1	51,07	1	4	1	0		0
51304	36	женский	1	1	51,14	1	0	1	0		0
51313	32	мужской	0	1	51,17	1	2	1	0		0
51325	43	женский	1	1	51,17	1	4	1	0		0
51354	49	женский	0	1	51,26	1	2	1	0		0
51355	43	мужской	0	1	51,26	1	2	1	0		0
51377	56	женский	0	1	51,31	1	3	1	0		0
51387	31	мужской	1	4	51,3	2	6	1	0		0
51395	46	женский	0	1	51,26	1	3	1	0		0
51414	17	женский	2	2	51,32	2	1	1	0		0
51422	47	женский	4	1	51,32	1	0	1	0		0
51452	21	мужской	2	5	51,34	3	3	1	0		0
51461	40	мужской	3	3	51,33	2	3	1	0		0
51470	18	женский	4	4	51,32	28	2	1	0	22.07.2006	1
51482	34	женский	2	2	51,28	2	2	1	0		0
51501	47	женский	2	1	51,33	1	2	1	0		0
51504	45	мужской	4	1	51,3	1	0	1	0		0
51505	29	женский	2	1	51,3	1	3	1	0		0
51510	30	мужской	4	1	51,34	1	1	1	0		0
51529	65	мужской	0	2	51,27	1	1	1	0		0
51556	40	мужской	4	1	51,34	1	2	1	0		0
51558	48	женский	4	1	51,3	3	1	1	0		0
51593	51	женский	2	1	51,29	1	1	1	0		0
51630	59	женский	1	1	51,29	1	0	1	0		0
51634	52	женский	3	1	51,3	1	3	1	0		0
51636	42	мужской	2	1	51,3	1	3	1	0		0
51651	61	мужской	2	1	51,34	1	1	1	0		0
51652	59	мужской	2	1	51,34	1	1	1	0		0
51654	31	женский	3	1	51,34	3	4	1	0	16.07.2006	1
51666	41	женский	2	2	51,33	1	4	1	0	21.07.2006	1
51690	44	мужской	0	1	51,26	1	3	1	0		0
51704	30	женский	1	1	51,34	1	0	1	0		0
51709	43	мужской	3	1	51,25	1	0	1	0		0
51728	45	женский	0	2	51,33	1	4	1	0		0
51738	45	мужской	3	3	51,29	2	3	1	0		0
51744	53	мужской	1	1	51,33	1	0	1	0		0
51751	30	мужской	2	1	51,27	1	1	1	0		0
51759	60	женский	3	1	51,27	1	3	1	0		0
51760	44	женский	1	1	51,27	1	3	1	0		0
51775	18	мужской	4	4	51,34	3	2	1	0		0
51777	62	женский	4	2	51,27	1	4	1	0		0
51800	25	женский	0	1	51,29	1	0	1	0		0
51805	39	мужской	0	1	51,33	1	0	1	0		0
51808	45	мужской	1	1	51,4	1	2	1	0		0
51810	29	женский	3	4	51,4	2	2	1	0		0
51812	29	женский	3	2	51,41	2	7	1	0		0
51817	54	женский	2	1	51,41	1	2	1	0		0
51818	15	мужской	2	1	51,42	1	3	1	0		0
51853	42	женский	2	1	51,35	1	4	1	0		0
51854	21	женский	1	1	51,45	1	4	1	0		0
51879	42	женский	1	3	51,4	2	2	1	0		0
51881	50	мужской	3	1	51,38	1	2	1	0		0
51918	36	мужской	3	1	51,35	1	1	1	0		0
51920	34	женский	1	4	51,36	2	4	1	0		0
51930	52	женский	0	1	51,47	1	3	1	0		0
51932	21	мужской	3	2	51,46	1	4	1	0		0
51941	49	женский	0	1	51,51	1	10	1	0		0
51944	55	мужской	0	1	51,52	1	1	1	0		0
51946	48	мужской	3	1	51,47	1	0	1	0		0
51947	34	женский	2	2	51,47	1	0	1	0		0
51948	45	женский	1	4	51,47	1	4	1	0		0
51950	42	мужской	2	1	51,54	1	2	1	0		0
51962	22	женский	2	1	51,5	1	0	1	0		0
51975	36	женский	1	3	51,49	3	1	1	0	19.07.2006	1
52060	24	женский	3	1	51,49	1	3	1	0		0
52062	43	мужской	2	1	51,49	1	2	1	0		0
52090	42	мужской	4	1	51,46	14	3	1	0	03.07.2006	1
52108	60	женский	1	1	51,49	1	1	1	0		0
52115	23	мужской	2	1	51,49	1	4	1	0		0
52126	40	женский	3	5	51,54	2	2	1	0		0
52149	26	мужской	0	1	51,54	1	4	1	0		0
52151	30	мужской	2	3	51,51	1	7	1	0		0
52155	32	женский	3	1	51,51	1	4	1	0		0
52165	54	женский	4	1	51,54	14	1	1	0		0
52177	27	женский	1	2	51,54	10	2	1	0		0
52186	54	мужской	3	2	51,54	1	2	1	0		0
52200	47	мужской	2	4	51,48	2	3	1	0		0
52226	22	мужской	1	1	51,55	1	1	1	0		0
52243	37	мужской	2	1	51,47	1	0	1	0		0
52278	44	мужской	0	1	51,54	1	4	1	0		0
52279	44	женский	1	1	51,54	1	4	1	0		0
52280	39	мужской	2	1	51,54	1	4	1	0		0
52300	18	мужской	1	1	51,5	1	0	1	0		0
